id,name,population,lat,lon
48467,Van Zandt County,64077,32.563710373779735,-95.83650037729484
48125,Dickens County,1711,33.61646549645091,-100.77890465701273
48105,Crockett County,2842,30.723083636845562,-101.41204100611496
48415,Scurry County,16230,32.7462852591484,-100.91641935008452
48379,Rains County,13059,32.87034975919995,-95.7934052239984
48261,Kenedy County,351,26.928544379409985,-97.70173614926516
49011,Davis County,374430,40.99002900736502,-112.1114544608705
49015,Emery County,10149,38.99674735579083,-110.70057572341639
49051,Wasatch County,37303,40.330794663095986,-111.16816369671615
49007,Carbon County,20607,39.64812091524525,-110.58874085712283
49013,Duchesne County,20541,40.298246230193264,-110.42519256241478
49055,Wayne County,2613,38.324382092280224,-110.90383354415891
51109,Louisa County,41008,37.97860295676834,-77.96299520624618
51023,Botetourt County,34154,37.557120947382856,-79.81233725353741
51061,Fauquier County,75256,38.73864467915062,-77.80923900942139
51009,Amherst County,31559,37.60479269977318,-79.14515011928991
51161,Roanoke County,97263,37.26927824970019,-80.06800202732967
51175,Southampton County,18000,36.7204223491391,-77.10615932697914
51113,Madison County,14135,38.41373006267984,-78.27923553494958
53017,Douglas County,45010,47.73610203676527,-119.69178891961388
54039,Kanawha County,174602,38.33654328239001,-81.52808331409302
54109,Wyoming County,20262,37.60960799068456,-81.54919850779662
54025,Greenbrier County,32123,37.94693408166455,-80.45295251461626
54041,Lewis County,16605,38.99586607829801,-80.50216921435309
55057,Juneau County,26557,43.92458408069165,-90.11377018429135
55035,Eau Claire County,108058,44.7267795845263,-91.28597451075386
56013,Fremont County,39800,43.04053977026895,-108.63044313556195
60050,,0,-14.323526026578902,-170.76819005525365
66010,,0,13.443807654060508,144.77425304762883
69110,,0,15.188773346707134,145.7534554360064
72097,,0,18.176022212355928,-67.32750176305665
72115,,0,18.439636793904167,-66.92605976894802
72141,,0,18.271026600808447,-66.70246941607377
72023,,0,18.042038751447596,-67.15429408244344
72015,,0,17.99825856581718,-66.05637480155713
78010,,0,17.733263321843236,-64.76795410802964
08033,Dolores County,2525,37.75171336350268,-108.51736431018152
01073,Jefferson County,664084,33.55432305037582,-86.89639983680745
09170,South Central Connecticut Planning Region,572919,41.36129509298786,-72.84451436792251
09180,Southeastern Connecticut Planning Region,280622,41.50227312971378,-72.09999871123202
06109,Tuolumne County,54123,38.02758771425194,-119.95476132196514
12103,Pinellas County,967301,27.919786098034997,-82.7255195652195
12057,Hillsborough County,1557313,27.929216838980924,-82.30879320027925
12075,Levy County,46665,29.318443973945264,-82.74340592565974
12086,Miami-Dade County,2774250,25.615020886422702,-80.56241496056138
12071,Lee County,844226,26.5780205544242,-81.83322200115875
12113,Santa Rosa County,203569,30.700405265635247,-87.02187098137539
01043,Cullman County,91909,34.13194608633263,-86.86759064513042
12037,Franklin County,12628,29.876624590525736,-84.81368941666341
12073,Leon County,299024,30.458044765283084,-84.2779132412566
13051,Chatham County,304757,32.004309084886906,-81.13291627898674
13185,Lowndes County,120800,30.833831704386938,-83.26772490461623
13027,Brooks County,16275,30.841980851121033,-83.58019040253981
13049,Charlton County,12928,30.78174715766829,-82.1379458356037
17197,Will County,703383,41.445044050046796,-87.97863961245957
13245,Richmond County,205646,33.35960653832284,-82.07357646211022
13241,Rabun County,17525,34.881795646175256,-83.40203170304811
13153,Houston County,171955,32.459011508615795,-83.66622124765864
16041,Franklin County,15516,42.18109938234982,-111.8131968139564
01033,Colbert County,58382,34.7004675059246,-87.80492976770908
04001,Apache County,65121,35.39552286287043,-109.4888261211113
05007,Benton County,312248,36.33871772626162,-94.25613870350485
05139,Union County,37409,33.171303550308025,-92.59722695962633
05003,Ashley County,18232,33.19120914547242,-91.7684636919563
05133,Sevier County,15654,33.997222785115824,-94.24123513237035
05131,Sebastian County,129203,35.19890946761308,-94.27433070790565
05015,Carroll County,28738,36.3410397760045,-93.53819647167136
05021,Clay County,14191,36.36829061488943,-90.41734728846794
05041,Desha County,10478,33.83091697895971,-91.25507745683724
05063,Independence County,38329,35.74157585355765,-91.5696888042302
06059,Orange County,3154563,33.70306029163867,-117.76092962633813
05019,Clark County,20918,34.05095275403588,-93.1763575630122
06037,Los Angeles County,9731837,34.32187976606698,-118.22467996997108
